path,sentence
common_voice_id_22967218.wav,maha suci allah
common_voice_id_22967229.wav,aku haus
common_voice_id_22967233.wav,kamu sedang apa
common_voice_id_24977904.wav,boleh pinjam ponselmu
common_voice_id_24979716.wav,nama kamu siapa
common_voice_id_24979717.wav,mulailah berlari
common_voice_id_24979745.wav,ya suka
common_voice_id_24979763.wav,dia memberhentikan mobil
common_voice_id_24979772.wav,aku suka kamu
common_voice_id_24979797.wav,silahkan memperpanjang visa
common_voice_id_24979801.wav,senin depan libur
common_voice_id_24979819.wav,benarkah
common_voice_id_24979835.wav,ambil dan pergi
common_voice_id_24979844.wav,kemari
common_voice_id_24979858.wav,cek dana masuk
common_voice_id_19197569.wav,film yang bagaimana
common_voice_id_19197581.wav,saya di teheran
common_voice_id_19197595.wav,kamu belum siap
common_voice_id_19197618.wav,suka makanan indonesia
common_voice_id_19197620.wav,sekarang aku bebas
common_voice_id_19197621.wav,kuenya terlalu manis
common_voice_id_24971131.wav,ini bukan ikan
common_voice_id_24971164.wav,hidup cuma sekali
common_voice_id_24971168.wav,saya takut mati
common_voice_id_24971180.wav,ada seekor kucing
common_voice_id_24971182.wav,sehat itu penting
common_voice_id_24971206.wav,tibatiba lampu padam
common_voice_id_25169619.wav,kuku saya patah
common_voice_id_25169674.wav,studio ini mengagumkan
common_voice_id_20952938.wav,apa angka favoritmu
common_voice_id_20952941.wav,terima kasih
common_voice_id_20952961.wav,adams orang pintar
common_voice_id_20957275.wav,makanlah
common_voice_id_20957308.wav,tolong gantung jasmu
common_voice_id_20957329.wav,dia berlari secepatnya
common_voice_id_20957343.wav,dia kehilangan semuanya
common_voice_id_20957344.wav,tom sakit kepala
common_voice_id_20957356.wav,kamu belum siap
common_voice_id_20957360.wav,beri makan burungnya
common_voice_id_20967921.wav,saya di teheran
common_voice_id_27853216.wav,dia takut kucing
common_voice_id_27853229.wav,aku meneleponnya
common_voice_id_27853327.wav,dia sedang berlari
common_voice_id_27853446.wav,kembali ke rumah
common_voice_id_27853553.wav,tom masih menangis
common_voice_id_27853622.wav,apakah dia tom
common_voice_id_27853658.wav,gurunya galak
common_voice_id_27853780.wav,lepaskan tom
common_voice_id_27853930.wav,tanya rumahnya dimana
common_voice_id_27853934.wav,aku suka biru
common_voice_id_27853951.wav,dia di sini
common_voice_id_27854103.wav,punggungku masih sakit
common_voice_id_27854343.wav,kameraku tahan air
common_voice_id_20952954.wav,tidak mudah membacanya
common_voice_id_20953102.wav,aku baikbaik saja
common_voice_id_20953138.wav,perhatian
common_voice_id_20953139.wav,ini sekolah kami
common_voice_id_20953194.wav,selamat makan
common_voice_id_20953248.wav,ini bukan urusanmu
common_voice_id_20953256.wav,bagaimana hasilnya
common_voice_id_20953354.wav,apa warna kesukaanmu
common_voice_id_20954773.wav,silahkan memperpanjang visa
common_voice_id_20955181.wav,itu bukan milikku
common_voice_id_20955221.wav,saya menjadi pendek
common_voice_id_35347313.wav,teleponnya rusak
common_voice_id_35347469.wav,jangan memaksakan diri
common_voice_id_35347500.wav,ada banyak air
common_voice_id_35347547.wav,saya ingin main
common_voice_id_35347574.wav,tanya rumahnya dimana
common_voice_id_35372953.wav,saya menyalakan komputer
common_voice_id_35373027.wav,kamu kelas berapa
common_voice_id_35373053.wav,kita menyianyiakan minyak
common_voice_id_35373135.wav,tinggalkan aku sendiri
common_voice_id_35373155.wav,tasnya tidak tertutup
common_voice_id_35373158.wav,tom sangat terkejut
common_voice_id_35373410.wav,tom melakukannya
common_voice_id_35373411.wav,saljunya menghilang
common_voice_id_23821250.wav,saya kesal
common_voice_id_23821260.wav,mulailah berlari
common_voice_id_23821261.wav,padi menunduk
common_voice_id_23821262.wav,hidup cuma sekali
common_voice_id_23821263.wav,dia belum datang
common_voice_id_23821264.wav,kalau seperti ini
common_voice_id_23821267.wav,apakah paris jauh
common_voice_id_23821272.wav,namanya juga usaha
common_voice_id_23821295.wav,gurunya galak
common_voice_id_23821315.wav,ini sangat merepotkan
common_voice_id_23821324.wav,hidup seperti larry
common_voice_id_23821332.wav,triknya sabar saja
common_voice_id_23821343.wav,aku sakit
common_voice_id_23821361.wav,aku di gunung
common_voice_id_23821362.wav,kamu tidak pulang
common_voice_id_25989946.wav,a swingin affair
common_voice_id_25289075.wav,tidakkah kamu tahu
common_voice_id_25297157.wav,tanda telah matang
common_voice_id_25297556.wav,kameraku tahan air
common_voice_id_25297557.wav,apakah dia tom
common_voice_id_25297563.wav,tolong tunggu sebentar
common_voice_id_25303229.wav,begitu
common_voice_id_25303278.wav,tunggu sebentar tom
common_voice_id_25303327.wav,sudah jam sebelas
common_voice_id_25303329.wav,ucapkan selamat tinggal
common_voice_id_25303382.wav,senyum adalah ibadah
common_voice_id_25303570.wav,tom melakukannya
common_voice_id_24931048.wav,terus kenapa
common_voice_id_24931061.wav,tolong tekan tombolnya
common_voice_id_24931065.wav,buku siapa ini
common_voice_id_24931131.wav,rumahku menghadap selatan
common_voice_id_24931180.wav,ruangannya sempit
common_voice_id_24931183.wav,jangan membuatku tertawa
common_voice_id_24931190.wav,kapan ulang tahunmu
common_voice_id_24931202.wav,sudah jam tujuh
common_voice_id_24931209.wav,saya mencintaimu selamanya
common_voice_id_20953537.wav,banyak orang meninggal
common_voice_id_20953589.wav,majalah apapun boleh
common_voice_id_20953702.wav,rumah itu milikku
common_voice_id_20953738.wav,tolong nyalakan lampu
common_voice_id_20953944.wav,belajar bersama menyenangkan
common_voice_id_20953989.wav,semuanya ada sepuluh
common_voice_id_20953995.wav,jangan bilang siapasiapa
common_voice_id_20954062.wav,polisi itu mengejarmu
common_voice_id_20954096.wav,apakah kalian setuju
common_voice_id_20954124.wav,nampaknya hujan
common_voice_id_20954190.wav,ini bukan ikan
common_voice_id_20954230.wav,aku merindukanmu
common_voice_id_20954339.wav,selamat liburan
common_voice_id_20954345.wav,tidak tidak sakit
common_voice_id_20954441.wav,ini sangat menyedihkan
common_voice_id_20954512.wav,kuenya terlalu manis
common_voice_id_20954564.wav,aku ingin kertas
common_voice_id_20955059.wav,ini tidak mahal
common_voice_id_20955249.wav,sepatu ini tua
common_voice_id_20955253.wav,tom terlihat terkejut
common_voice_id_20953895.wav,pekerjaanku telah selesai
common_voice_id_20954044.wav,dia bilang begitu
common_voice_id_20954047.wav,saya ingin pergi
common_voice_id_20954083.wav,makasih
common_voice_id_20954090.wav,apakah masih hujan
common_voice_id_20954194.wav,jagalah kebersihan kelasmu
common_voice_id_20954237.wav,masa kecilku menyenangkan
common_voice_id_20954453.wav,ya saya mengerti
common_voice_id_20954485.wav,lampu sudah dimatikan
common_voice_id_20954490.wav,sialan
common_voice_id_20954663.wav,semua ini membosankan
common_voice_id_20954665.wav,tahu sebelum terjadi
common_voice_id_20954670.wav,dia sedang menangis
common_voice_id_20954809.wav,percobaannya berhasil
common_voice_id_20954888.wav,saya tidak mengerti
common_voice_id_20955022.wav,tom meletakkan sendoknya
common_voice_id_20955154.wav,ini pulpen
common_voice_id_25274635.wav,jawabanmu benar
common_voice_id_25274665.wav,tanda telah matang
common_voice_id_25287083.wav,ini komputer saya
common_voice_id_25287118.wav,abbot membunuh mary
common_voice_id_25287122.wav,kamu kelas berapa
common_voice_id_25287147.wav,dia menceritakan pengalamannya
common_voice_id_25287197.wav,dia masih hidup
common_voice_id_25322519.wav,bagaimana kalau minuman
common_voice_id_25322628.wav,apakah kamu setuju
common_voice_id_20362232.wav,kami semua bahagia
common_voice_id_20362237.wav,ini mengejutkan
common_voice_id_20362285.wav,anda harus membantunya
common_voice_id_20362322.wav,saya takut mati
common_voice_id_20362387.wav,ada seekor kucing
common_voice_id_20362403.wav,kapan ulang tahunmu
common_voice_id_20362653.wav,sudah jam sebelas
common_voice_id_20362654.wav,uang saya habis
common_voice_id_20362675.wav,tidak
common_voice_id_20900237.wav,segeralah kembali
common_voice_id_20900241.wav,keluargaku keluarga besar
common_voice_id_20900250.wav,apakah anda siap
common_voice_id_20900262.wav,kuliahnya berjalan lancar
common_voice_id_20900266.wav,tibatiba lampu padam
common_voice_id_20900267.wav,semua tergantung cuaca
common_voice_id_20900278.wav,sekolah sedang libur
common_voice_id_20900327.wav,ini yang terakhir
common_voice_id_20900332.wav,aku seorang esperantis
common_voice_id_20900342.wav,atas nama tuhan
common_voice_id_20900348.wav,hobiku memancing ikan
common_voice_id_19761141.wav,nancy takut anjing
common_voice_id_19761144.wav,apa pekerjaan anda
common_voice_id_19761150.wav,dia membuka pintu
common_voice_id_19761162.wav,itu benar
common_voice_id_19761178.wav,ini harus dicuci
common_voice_id_19761212.wav,saya tidak bodoh
common_voice_id_19761214.wav,tom mengatur meja
common_voice_id_19761264.wav,kenapa tidak dicoba
common_voice_id_19761287.wav,ini majalah otomotif
common_voice_id_19761339.wav,tadi itu cepat
common_voice_id_19761343.wav,jadi siapa namamu
common_voice_id_19761390.wav,begitu
common_voice_id_19761473.wav,langit timur mendung
common_voice_id_23656517.wav,boleh pinjam ponselmu
common_voice_id_23656530.wav,aku makan apel
common_voice_id_23656538.wav,perutku sakit
common_voice_id_23656544.wav,kalimat ini membosankan
common_voice_id_23656547.wav,sudah minum obat
common_voice_id_23656560.wav,sayang benar
common_voice_id_23656562.wav,dadaku rasanya nyeri
common_voice_id_23656572.wav,aku mau memeriksa
common_voice_id_23656591.wav,boleh pinjam gunting
common_voice_id_23656596.wav,sudah jam tujuh
common_voice_id_23656598.wav,apakah ada pertanyaan
common_voice_id_23656609.wav,aku rindu kamu
common_voice_id_23656613.wav,aku baru kembali
common_voice_id_23656666.wav,bagaimana kalau minuman
common_voice_id_23656667.wav,bagaimana kabar keluargamu
common_voice_id_23656669.wav,kapan filmnya mulai
common_voice_id_23656678.wav,mukamu merah
common_voice_id_23656688.wav,terus kenapa
common_voice_id_23656710.wav,cepat nanti terlambat
common_voice_id_23656712.wav,pernah ke inggris
common_voice_id_23656732.wav,kemari
common_voice_id_23656734.wav,dari mana asalmu
common_voice_id_23656748.wav,yang mana punyaku
common_voice_id_23656812.wav,turun dari kasur
common_voice_id_23656821.wav,apa maumu
common_voice_id_24015451.wav,cek saldo
common_voice_id_24015467.wav,aku di gunung
common_voice_id_24015473.wav,sekarang jam berapa
common_voice_id_24015475.wav,cinta bukan jaminan
common_voice_id_24015479.wav,aku suka makanannya
common_voice_id_24015481.wav,hidup seperti larry
common_voice_id_24015484.wav,maumu apa
common_voice_id_24015485.wav,saya marah
common_voice_id_24015487.wav,aku baru makan
common_voice_id_24015488.wav,kamu lucu banget
common_voice_id_24015490.wav,enak nggak makanannya
common_voice_id_24015512.wav,dia masih marah
common_voice_id_24015534.wav,mau bicara apa
common_voice_id_24015548.wav,aku ingin kamu
common_voice_id_24015552.wav,kuncinya adalah sabar
common_voice_id_24015559.wav,apakah akan berguna
common_voice_id_24015560.wav,jalanjalan saja lah
common_voice_id_24015564.wav,hanya
common_voice_id_24015577.wav,kamu mau apa
common_voice_id_24015578.wav,beritahu dulu keburukannya
common_voice_id_24015581.wav,keimutan adalah kebenaran
common_voice_id_24015589.wav,tidakkah kamu tahu
common_voice_id_24015591.wav,pergi sana kau
common_voice_id_24015608.wav,cek saldo saya
common_voice_id_24015612.wav,namanya juga usaha
common_voice_id_27360730.wav,novel ini membosankan
common_voice_id_27360871.wav,awasi pria itu
common_voice_id_27360950.wav,angkat tanganmu
common_voice_id_27361000.wav,ya silakan
common_voice_id_27361001.wav,aku cinta kamu
common_voice_id_27361064.wav,rumah itu besar
common_voice_id_27361203.wav,ini salah paham
common_voice_id_27370206.wav,tidak ada bukti
common_voice_id_27370254.wav,tom adalah mahasiswa
common_voice_id_27370296.wav,ini aku
common_voice_id_27370357.wav,aku minta maaf
common_voice_id_27370359.wav,nama kamu siapa
common_voice_id_27370374.wav,semangat melakukan aktivitas
common_voice_id_27370392.wav,tinggalkan aku sendiri
common_voice_id_27370399.wav,dia anak nakal
common_voice_id_27370401.wav,dia masih muda
common_voice_id_27380713.wav,kuliahnya berjalan lancar
common_voice_id_27382413.wav,pelajaran akan dimulai
common_voice_id_27391052.wav,naik kereta yuk
common_voice_id_27450223.wav,angkat kedua tanganmu
common_voice_id_27450228.wav,tom merindukan keluarganya
common_voice_id_27450305.wav,bumi itu bulat
common_voice_id_19258285.wav,berapa harga wortelnya
common_voice_id_19258324.wav,uang telah menghilang
common_voice_id_19258342.wav,buku ini milikmu
common_voice_id_19258357.wav,aoi menari
common_voice_id_19258381.wav,saya cinta hidup
common_voice_id_19258403.wav,sekarang pukul berapa
common_voice_id_19258410.wav,bantalku begitu lembut
common_voice_id_19258430.wav,coba lagi
common_voice_id_19258506.wav,bhinneka tunggal ika
common_voice_id_19258510.wav,selamat malam timmy
common_voice_id_20952974.wav,saya rindu anda
common_voice_id_20953034.wav,oh begitu ya
common_voice_id_20953060.wav,buat apa ributribut
common_voice_id_20953087.wav,berapa umurnya
common_voice_id_20953178.wav,bagaimana hasilnya
common_voice_id_20953181.wav,jangan pergi
common_voice_id_20953226.wav,tas ini mahal
common_voice_id_20953318.wav,aku mengerti
common_voice_id_20953441.wav,ayo makan siang
common_voice_id_20953573.wav,mary belum mulai
common_voice_id_20953795.wav,airnya berwarna hijau
common_voice_id_20954238.wav,aku berterima kasih
common_voice_id_20954250.wav,dia tidak muda
common_voice_id_20954296.wav,ayah saya guru
common_voice_id_20954394.wav,saya seorang pedagang
common_voice_id_20954396.wav,uang telah menghilang
common_voice_id_20954698.wav,motivasi pembangun diri
common_voice_id_20954700.wav,peraturan seharusnya dipatuhi
common_voice_id_20954808.wav,saya mempercayainya
common_voice_id_20954978.wav,beranak dalam kubur
common_voice_id_20954987.wav,kamu mabuk
common_voice_id_19402488.wav,urusi urusanmu sendiri
common_voice_id_19402503.wav,saya ingin pergi
common_voice_id_19402514.wav,ia memang bijaksana
common_voice_id_19493223.wav,saya murid
common_voice_id_22308222.wav,tiga
common_voice_id_22308229.wav,enam
common_voice_id_22308240.wav,nol
common_voice_id_22308247.wav,satu
common_voice_id_22308253.wav,dua
common_voice_id_22308259.wav,lima
common_voice_id_22308263.wav,tujuh
common_voice_id_22308267.wav,tidak
common_voice_id_22308269.wav,sembilan
common_voice_id_22308292.wav,iya
common_voice_id_22308312.wav,delapan
common_voice_id_22345813.wav,empat
common_voice_id_23827375.wav,hidup seperti larry
common_voice_id_23827385.wav,saya kecewa
common_voice_id_23827441.wav,triknya sabar saja
common_voice_id_23827443.wav,kuncinya adalah sabar
common_voice_id_23827446.wav,naik kereta yuk
common_voice_id_23827447.wav,hidup bersyukur terus
common_voice_id_23827456.wav,cinta bukan jaminan
common_voice_id_23827457.wav,jangan pergi dulu
common_voice_id_30449802.wav,minta dua cocacola
common_voice_id_19704662.wav,inilah pen saya
common_voice_id_19704719.wav,sayangnya itu benar
common_voice_id_19704765.wav,bukankah itu mengerikan
common_voice_id_19704766.wav,pintu itu terkunci
common_voice_id_19704768.wav,tasnya tidak tertutup
common_voice_id_19704810.wav,nancy tersenyum bahagia
common_voice_id_19704846.wav,dia di sini
common_voice_id_19704852.wav,saya harus pulang
common_voice_id_19704853.wav,tom melakukannya
common_voice_id_19704865.wav,kembali ke rumah
common_voice_id_19704961.wav,tokyo cerah
common_voice_id_19705021.wav,makan yang banyak
common_voice_id_19705078.wav,cepat tom
common_voice_id_20953613.wav,kurakura adalah reptil
common_voice_id_20953673.wav,banyak orang meninggal
common_voice_id_20953787.wav,itu buah
common_voice_id_20953851.wav,tidak tidak bisa
common_voice_id_20954060.wav,sedang turun hujan
common_voice_id_20954140.wav,kandungannya kembar
common_voice_id_20954205.wav,ayah akan membunuhku
common_voice_id_20954438.wav,ayah saya guru
common_voice_id_20954548.wav,zamenhof penggagas esperanto
common_voice_id_20954662.wav,bisa saya bantu
common_voice_id_20954711.wav,saya tidak malu
common_voice_id_20954719.wav,dia sedang menangis
common_voice_id_20954964.wav,saya menjadi pendek
common_voice_id_20954965.wav,bagaimana keadaannya
common_voice_id_20955116.wav,aku ingin tidur
common_voice_id_20955215.wav,saya sangat lelah
common_voice_id_19056653.wav,dia tidak muda
common_voice_id_19062345.wav,ya saya mengerti
common_voice_id_19062346.wav,aku ingin mati
common_voice_id_19062347.wav,rencana siapakah ini
common_voice_id_19062360.wav,koneksi internetku terputus
common_voice_id_19062383.wav,apakah masih hujan
common_voice_id_19062384.wav,ia menerjemahkan puisi
common_voice_id_19062394.wav,tom menyiram toilet
common_voice_id_19062405.wav,pelajaran kemarin lama
common_voice_id_19062406.wav,seberapa tinggi kamu
common_voice_id_25264619.wav,aku mayat hidup
common_voice_id_25264673.wav,hanya
common_voice_id_25264677.wav,makanlah
common_voice_id_25264723.wav,ini adalah kamarku
common_voice_id_25264725.wav,sepertinya pesawat terlambat
common_voice_id_25264726.wav,sudah jam tujuh
common_voice_id_25264740.wav,panggil ambulan
common_voice_id_25264757.wav,anda membutuhkannya
common_voice_id_35505756.wav,tom terus berbicara
common_voice_id_35507253.wav,pekerjaan saya mencuci
common_voice_id_35507479.wav,saya kenyang
common_voice_id_35508066.wav,maukah kau berdansa
common_voice_id_35508077.wav,sekarang pukul lima
common_voice_id_35508137.wav,siapa yang berkontribusi
common_voice_id_35508269.wav,dia mudah bosan
common_voice_id_35508399.wav,berkebun yuk
common_voice_id_35508540.wav,namanya lucifera
common_voice_id_35508629.wav,aku menipumu
common_voice_id_35508757.wav,halo tom
common_voice_id_35627418.wav,saya meminjam uang
common_voice_id_35627805.wav,pelajaran akan dimulai
common_voice_id_35628172.wav,siapa anak itu
common_voice_id_35628199.wav,saya suka musik
common_voice_id_35744116.wav,sayang sekali hujan
common_voice_id_35744187.wav,makasih
common_voice_id_35744645.wav,dia kaya pengalaman
common_voice_id_35864204.wav,tibatiba lampu padam
common_voice_id_35950201.wav,saya lupa namanya
common_voice_id_35950285.wav,membantu sesama manusia
common_voice_id_35950475.wav,itu benarbenar terjadi
common_voice_id_35950771.wav,aku tidak paham
common_voice_id_20953527.wav,rumah saya berhantu
common_voice_id_20953878.wav,saya menolong tony
common_voice_id_20953910.wav,aku sedang menunggunya
common_voice_id_20954218.wav,saya dari singapura
common_voice_id_20954400.wav,kuku saya patah
common_voice_id_20954473.wav,zamenhof penggagas esperanto
common_voice_id_20954597.wav,itu bukan masalahku
common_voice_id_20954702.wav,tolong nyalakan proyektor
common_voice_id_20954759.wav,saya menyukai tantangan
common_voice_id_20954763.wav,pertanyaan bagus
common_voice_id_20955214.wav,berapa harganya
common_voice_id_20955242.wav,bekas lukanya sembuh
common_voice_id_25039312.wav,tidak apaapa
common_voice_id_25039339.wav,bagaimana kelihatannya
common_voice_id_25039376.wav,hemat pangkal kata
common_voice_id_25039406.wav,sialan
common_voice_id_25039413.wav,kubilang tidak
common_voice_id_25039439.wav,hidupku dalam bahaya
common_voice_id_25039455.wav,rumah saya berhantu
common_voice_id_25039463.wav,kukira dia sakit
common_voice_id_25039475.wav,adams orang pintar
common_voice_id_25039501.wav,jangan pergi
common_voice_id_19961885.wav,dia mengantar koran
common_voice_id_19961891.wav,mereka membutuhkannya
common_voice_id_19961896.wav,rumahku menghadap selatan
common_voice_id_19961904.wav,dingin
common_voice_id_19961908.wav,hobiku mengoleksi koin
common_voice_id_19961920.wav,apa kau serius
common_voice_id_19961925.wav,pelajaran akan dimulai
common_voice_id_19961945.wav,aku tidak mempercayaimu
common_voice_id_19961948.wav,rambutmu perlu dipotong
common_voice_id_19961949.wav,saya lupa namanya
common_voice_id_19961951.wav,saya meminjam uang
common_voice_id_19987577.wav,rumah itu besar
common_voice_id_19987654.wav,dia dipojokkan
common_voice_id_19987659.wav,apakah ini cinta
common_voice_id_19987666.wav,silakan
common_voice_id_19987702.wav,dia memberhentikan mobil
common_voice_id_19987757.wav,apa ini lelucon
common_voice_id_20953050.wav,di manakah mereka
common_voice_id_20953055.wav,awasi pria itu
common_voice_id_20953109.wav,ujian kemarin mudah
common_voice_id_20953177.wav,itu tidak adil
common_voice_id_20953189.wav,saya membosankan
common_voice_id_20953229.wav,benarkah
common_voice_id_20953487.wav,apa itu benar
common_voice_id_20953508.wav,mereka membuka pintu
common_voice_id_20954405.wav,waktumu sudah tiba
common_voice_id_20954463.wav,ya saya mengerti
common_voice_id_20954748.wav,ideidenya selalu segar
common_voice_id_20954844.wav,pelajaran kemarin lama
common_voice_id_20954895.wav,tidak masalah
common_voice_id_20954948.wav,itu bukan milikku
common_voice_id_20954992.wav,halaman rumahku sempit
common_voice_id_20955025.wav,makasih banyak
common_voice_id_20955031.wav,nikmati makananmu
common_voice_id_20955126.wav,apakah kita siap
common_voice_id_20955163.wav,sekarang pukul berapa
common_voice_id_20955167.wav,bantalku begitu lembut
common_voice_id_20953339.wav,itu tidak adil
common_voice_id_20953373.wav,nikmati makananmu
common_voice_id_20953409.wav,apakah anda gila
common_voice_id_20953471.wav,tom kehilangan topinya
common_voice_id_20954444.wav,airnya berwarna hijau
common_voice_id_20954523.wav,hobiku bermain piano
common_voice_id_20954525.wav,adegannya selalu sama
common_voice_id_20954609.wav,semua ini membosankan
common_voice_id_20954636.wav,jangan pernah berbohong
common_voice_id_20954825.wav,buku ini milikmu
common_voice_id_20954924.wav,tom meletakkan sendoknya
common_voice_id_20954927.wav,handphone itu rusak
common_voice_id_20954959.wav,beranak dalam kubur
common_voice_id_20955038.wav,dia menyeberang jalan
common_voice_id_20955085.wav,ini pulpen
common_voice_id_20955174.wav,sekarang pukul berapa
common_voice_id_20955222.wav,koneksi internetku terputus
common_voice_id_19192527.wav,ayah akan membunuhku
common_voice_id_19192528.wav,ini pulpen
common_voice_id_19192551.wav,aku mengerti maksudmu
common_voice_id_19192552.wav,tolong lepas jasmu
common_voice_id_19192600.wav,halaman rumahku sempit
common_voice_id_19192625.wav,tom terlihat bersimpati
common_voice_id_19192627.wav,saya ingin membayar
common_voice_id_19192639.wav,apakah kamu gila
common_voice_id_19192660.wav,mikrofon itu rusak
common_voice_id_19192686.wav,tom merindukan keluarganya
common_voice_id_19192689.wav,tahu sebelum terjadi
common_voice_id_19192692.wav,tom terlihat terkejut
common_voice_id_19192693.wav,saya tidak malu
common_voice_id_19192708.wav,ini sangat menyedihkan
common_voice_id_19192813.wav,jagalah kebersihan kelasmu
common_voice_id_19192826.wav,kuku saya patah
common_voice_id_19192876.wav,itu bukan milikku
common_voice_id_19192885.wav,saya supir tom
common_voice_id_19192887.wav,tolong gantung jasmu
common_voice_id_19192888.wav,mau makan sesuatu
common_voice_id_20953523.wav,dengarkan aku
common_voice_id_20953670.wav,wanita mengubah dunia
common_voice_id_20953773.wav,tom telah dikeluarkan
common_voice_id_20953880.wav,pernahkah menjadi relawan
common_voice_id_20953884.wav,kapan bermain tenis
common_voice_id_20954253.wav,masa kecilku menyenangkan
common_voice_id_20954377.wav,saya juga pergi
common_voice_id_20954518.wav,saya mohon bantuannya
common_voice_id_20954713.wav,berhenti mengikutiku
common_voice_id_20954723.wav,jangan pernah berbohong
common_voice_id_20955054.wav,kamu mabuk
common_voice_id_22918068.wav,bima sakti besar
common_voice_id_22918081.wav,aku sakit kepala
common_voice_id_22918089.wav,kamu lelah ya
common_voice_id_22918125.wav,tom membutuhkan pelatihan
common_voice_id_22918136.wav,aku cinta kamu
common_voice_id_22918151.wav,ini tasnya
common_voice_id_22918178.wav,aku haus
common_voice_id_22918204.wav,kamu sedang apa
common_voice_id_22918214.wav,ini waktunya tidur
common_voice_id_22918221.wav,dia sangat mabuk
common_voice_id_22918224.wav,kamu harus pergi
common_voice_id_22918227.wav,kemarin sepedaku dicuri
common_voice_id_22918246.wav,dia sangat pintar
common_voice_id_22918258.wav,zamenhof penggagas esperanto
common_voice_id_22918261.wav,apakah kamu yakin
common_voice_id_20953478.wav,kancing jasku lepas
common_voice_id_20953480.wav,gunting itu rusak
common_voice_id_20953481.wav,bagaimana hasilnya
common_voice_id_20953547.wav,tom berhenti sekolah
common_voice_id_20953628.wav,saya cinta natasha
common_voice_id_20953676.wav,silahkan memperpanjang visa
common_voice_id_20953869.wav,semangat melakukan aktivitas
common_voice_id_20953873.wav,katakataku memicu kemarahannya
common_voice_id_20954010.wav,belajar bersama menyenangkan
common_voice_id_20954113.wav,judy melihat saya
common_voice_id_20954116.wav,karena aku membencimu
common_voice_id_20954119.wav,mengagumkan
common_voice_id_20954177.wav,saya mematikan komputer
common_voice_id_20954183.wav,kami kehabisan bensin
common_voice_id_20954229.wav,dia siswa miskin
common_voice_id_20954303.wav,film kuno jepang
common_voice_id_20954536.wav,ini sangat menyedihkan
common_voice_id_20954813.wav,mengapa dia melakukannya
common_voice_id_26549812.wav,sepatu ini tua
common_voice_id_26549825.wav,saya sakit gigi
common_voice_id_26549861.wav,jangan membuatku tertawa
common_voice_id_26550145.wav,dari mana asalmu
common_voice_id_26550148.wav,makanlah
common_voice_id_26550349.wav,cepat nanti terlambat
common_voice_id_26550384.wav,dia berlari secepatnya
common_voice_id_26553954.wav,sepertinya pesawat terlambat
common_voice_id_26553957.wav,di mana pulpenku
common_voice_id_26553961.wav,ini komputer saya
common_voice_id_26555393.wav,menerima cinta seseorang
common_voice_id_26586153.wav,saya menjadi pendek
common_voice_id_26591751.wav,aku kangen kamu
common_voice_id_26591783.wav,dari mana kamu
common_voice_id_26591784.wav,aku cuma bercanda
common_voice_id_26591839.wav,saya minta maaf
common_voice_id_26593299.wav,berikan padaku
common_voice_id_26593300.wav,tanda telah matang
common_voice_id_26599731.wav,rumah tersebut berhantu
common_voice_id_26865563.wav,kami semua bahagia
common_voice_id_26865573.wav,tambahkan sedikit gula
common_voice_id_27073089.wav,berkebun yuk
common_voice_id_27179958.wav,aku masih ngantuk
common_voice_id_27179991.wav,kapan kamu mulai
common_voice_id_27180028.wav,coba saya lihat
common_voice_id_27180037.wav,anda harus membantunya
common_voice_id_27180057.wav,terima kasih banyak
common_voice_id_27222776.wav,kamu harus membantuku
common_voice_id_27222834.wav,tom pantas dihukum
common_voice_id_27222965.wav,rambutmu perlu dipotong
common_voice_id_27299832.wav,uang saya habis
common_voice_id_27647373.wav,tunggu sebentar
common_voice_id_19647870.wav,anda sudah makan
common_voice_id_19647871.wav,semua orang dipersilahkan
common_voice_id_19647903.wav,kereta tersebut terguling
common_voice_id_19647960.wav,jadilah tamuku
common_voice_id_19648180.wav,saya siap
common_voice_id_24679738.wav,oke
common_voice_id_24679742.wav,perutku sakit
common_voice_id_24679746.wav,saya cinta kamu
common_voice_id_24679752.wav,dia masih hidup
common_voice_id_24680683.wav,mereka membutuhkannya
common_voice_id_24680704.wav,makasih
common_voice_id_24680718.wav,senang bertemu denganmu
common_voice_id_24680720.wav,persediaan kami berlimpah
common_voice_id_24680721.wav,aku minta maaf
common_voice_id_24681212.wav,pernah ke inggris
common_voice_id_24681213.wav,saya seorang pedagang
common_voice_id_24681240.wav,sudah ya mbak
common_voice_id_24681252.wav,tom mengabaikanmu
common_voice_id_24681254.wav,boleh pinjam gunting
common_voice_id_24681266.wav,aku baru makan
common_voice_id_24681278.wav,apa maumu
common_voice_id_24681285.wav,airnya berwarna hijau
common_voice_id_24681293.wav,keimutan adalah kebenaran
common_voice_id_24681295.wav,mengapa
common_voice_id_24681296.wav,apakah ini penting
common_voice_id_24681299.wav,mengapa kamu bertanya
common_voice_id_24681312.wav,belum ada komentar
common_voice_id_24681324.wav,kerja bagus
common_voice_id_24681325.wav,jangan berbicara
common_voice_id_24681327.wav,tenanglah
common_voice_id_24681328.wav,buku ini membosankan
common_voice_id_24681715.wav,ada kucing
common_voice_id_24681736.wav,inilah pen saya
common_voice_id_24681738.wav,oh benarkah
common_voice_id_24681777.wav,namanya lucifera
common_voice_id_35277564.wav,jauhkah paris
common_voice_id_35277572.wav,mereka menghadirinya
common_voice_id_35277580.wav,saya bosan
common_voice_id_35277581.wav,tolong aku
